source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_alpha,state_name,state_ansi,county_name,county_code,asd_desc,year,freq_desc,reference_period_desc,begin_code,end_code,Value,CV_%
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 052,045,CENTRAL,2018,ANNUAL,YEAR,0,0,33.56,21.2
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 096,069,CENTRAL,2021,ANNUAL,OCT,0,0,133.51,24.5
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,IN,INDIANA,18,COUNTY 089,160,CENTRAL,2020,SEASON,APR,0,0,170.07,21.4
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"ALMONDS - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,KS,KANSAS,20,COUNTY 098,111,CENTRAL,2022,ANNUAL,APR,0,0,14.92,7.1
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"ALMONDS - YIELD, MEASURED IN BU / ACRE","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,IN,INDIANA,18,COUNTY 061,084,CENTRAL,2021,ANNUAL,JUL,0,0,18.04,9.0
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"ALMONDS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,IL,ILLINOIS,17,COUNTY 097,052,CENTRAL,2023,SEASON,OCT,0,0,217.47,17.4
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,MN,MINNESOTA,27,COUNTY 013,192,CENTRAL,2019,ANNUAL,OCT,0,0,114.33,14.0
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"COTTON - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 089,116,CENTRAL,2021,ANNUAL,APR,0,0,116.01,22.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,SD,SOUTH DAKOTA,46,COUNTY 040,103,CENTRAL,2021,ANNUAL,YEAR,0,0,236.17,12.0
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"ALMONDS - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 061,168,CENTRAL,2019,ANNUAL,JUL,0,0,80.39,25.9
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,IN,INDIANA,18,COUNTY 044,141,CENTRAL,2022,SEASON,YEAR,0,0,224.31,13.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,ND,NORTH DAKOTA,38,COUNTY 062,080,CENTRAL,2022,ANNUAL,APR,0,0,243.58,2.2
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 044,029,CENTRAL,2020,ANNUAL,OCT,0,0,60.8,1.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 048,191,CENTRAL,2020,ANNUAL,OCT,0,0,128.75,19.8
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,STATE,MN,MINNESOTA,27,COUNTY 074,154,CENTRAL,2022,ANNUAL,YEAR,0,0,133.82,16.7
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"SOYBEANS - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 059,102,CENTRAL,2022,ANNUAL,JAN,0,0,216.61,16.7
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,IA,IOWA,19,COUNTY 057,059,CENTRAL,2022,SEASON,APR,0,0,76.33,23.9
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,CA,CALIFORNIA,06,COUNTY 095,177,CENTRAL,2022,SEASON,OCT,0,0,199.61,11.9
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"ALMONDS - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 011,181,CENTRAL,2021,ANNUAL,JAN,0,0,242.77,29.9
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 025,159,CENTRAL,2020,ANNUAL,OCT,0,0,210.16,28.4
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,TX,TEXAS,48,COUNTY 061,012,CENTRAL,2019,ANNUAL,OCT,0,0,227.33,1.4
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"WHEAT - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,OH,OHIO,39,COUNTY 046,186,CENTRAL,2018,SEASON,JAN,0,0,177.23,27.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 054,164,CENTRAL,2019,ANNUAL,YEAR,0,0,226.04,20.7
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,ND,NORTH DAKOTA,38,COUNTY 034,010,CENTRAL,2023,ANNUAL,APR,0,0,41.63,15.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"CORN - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,IN,INDIANA,18,COUNTY 084,134,CENTRAL,2018,ANNUAL,JAN,0,0,178.23,17.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"CORN - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,MN,MINNESOTA,27,COUNTY 007,135,CENTRAL,2021,ANNUAL,JAN,0,0,183.1,25.4
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"ALMONDS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 097,031,CENTRAL,2023,ANNUAL,OCT,0,0,110.08,28.6
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"ALMONDS - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,STATE,OH,OHIO,39,COUNTY 062,091,CENTRAL,2020,ANNUAL,JAN,0,0,20.39,17.2
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"COTTON - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 057,003,CENTRAL,2018,ANNUAL,APR,0,0,155.8,6.3
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"COTTON - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 099,104,CENTRAL,2022,ANNUAL,YEAR,0,0,13.44,19.6
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"COTTON - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 093,175,CENTRAL,2023,ANNUAL,YEAR,0,0,95.91,3.2
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 076,126,CENTRAL,2021,ANNUAL,YEAR,0,0,98.72,19.4
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"COTTON - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 005,001,CENTRAL,2018,ANNUAL,APR,0,0,249.73,24.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,STATE,TX,TEXAS,48,COUNTY 076,173,CENTRAL,2022,ANNUAL,OCT,0,0,75.3,11.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"CORN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,WI,WISCONSIN,55,COUNTY 093,182,CENTRAL,2023,ANNUAL,APR,0,0,205.2,3.1
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 035,178,CENTRAL,2021,ANNUAL,JAN,0,0,13.77,21.1
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 084,135,CENTRAL,2023,ANNUAL,JUL,0,0,132.68,10.8
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"SOYBEANS - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 037,191,CENTRAL,2018,ANNUAL,JUL,0,0,134.4,8.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 060,015,CENTRAL,2022,ANNUAL,JUL,0,0,157.37,21.0
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"COTTON - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 065,089,CENTRAL,2020,ANNUAL,YEAR,0,0,202.6,29.1
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"SOYBEANS - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,TX,TEXAS,48,COUNTY 016,195,CENTRAL,2021,ANNUAL,APR,0,0,190.6,22.6
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"ALMONDS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,IA,IOWA,19,COUNTY 030,158,CENTRAL,2018,ANNUAL,APR,0,0,190.37,15.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"CORN - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 073,122,CENTRAL,2022,SEASON,YEAR,0,0,108.36,18.4
CENSUS,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,STATE,IL,ILLINOIS,17,COUNTY 042,116,CENTRAL,2020,ANNUAL,JAN,0,0,182.0,5.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"CORN - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 061,196,CENTRAL,2023,ANNUAL,JUL,0,0,123.08,24.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,SD,SOUTH DAKOTA,46,COUNTY 074,036,CENTRAL,2022,ANNUAL,JUL,0,0,17.2,18.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"CORN - PRODUCTION, MEASURED IN BU","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 077,067,CENTRAL,2020,SEASON,YEAR,0,0,222.6,29.0
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"CORN - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,WI,WISCONSIN,55,COUNTY 048,133,CENTRAL,2018,ANNUAL,JUL,0,0,222.6,29.4
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"ALMONDS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,MN,MINNESOTA,27,COUNTY 062,025,CENTRAL,2022,SEASON,OCT,0,0,81.06,11.3
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 084,011,CENTRAL,2022,ANNUAL,APR,0,0,228.52,29.7
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 093,066,CENTRAL,2019,ANNUAL,JUL,0,0,189.62,28.7
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"ALMONDS - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 064,156,CENTRAL,2021,ANNUAL,JUL,0,0,100.5,19.6
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"SOYBEANS - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 057,060,CENTRAL,2022,ANNUAL,OCT,0,0,83.21,10.7
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"CORN - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,ND,NORTH DAKOTA,38,COUNTY 068,138,CENTRAL,2020,ANNUAL,JAN,0,0,243.8,22.8
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"ALMONDS - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 046,050,CENTRAL,2021,ANNUAL,JAN,0,0,178.3,8.9
CENSUS,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"COTTON - TREATED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 028,167,CENTRAL,2018,ANNUAL,OCT,0,0,95.01,19.3
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,ND,NORTH DAKOTA,38,COUNTY 077,165,CENTRAL,2021,ANNUAL,JAN,0,0,160.67,1.7
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,NE,NEBRASKA,31,COUNTY 003,063,CENTRAL,2019,ANNUAL,YEAR,0,0,143.1,19.2
CENSUS,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"CORN - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,OH,OHIO,39,COUNTY 037,189,CENTRAL,2018,ANNUAL,OCT,0,0,131.37,28.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"CORN - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,SD,SOUTH DAKOTA,46,COUNTY 048,092,CENTRAL,2022,ANNUAL,APR,0,0,161.35,7.8
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"ALMONDS - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,COUNTY,MN,MINNESOTA,27,COUNTY 019,038,CENTRAL,2023,SEASON,APR,0,0,134.64,23.6
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,CA,CALIFORNIA,06,COUNTY 092,120,CENTRAL,2018,ANNUAL,APR,0,0,163.87,9.5
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,CA,CALIFORNIA,06,COUNTY 083,033,CENTRAL,2018,ANNUAL,JUL,0,0,226.94,21.5
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,TX,TEXAS,48,COUNTY 017,075,CENTRAL,2019,ANNUAL,OCT,0,0,248.32,21.3
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"WHEAT - TREATED, MEASURED IN ACRES","CHEMICAL, HERBICIDE",NOT SPECIFIED,STATE,TX,TEXAS,48,COUNTY 082,045,CENTRAL,2020,ANNUAL,OCT,0,0,177.47,6.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,TREATED,ACRES,"CORN - TREATED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,MN,MINNESOTA,27,COUNTY 082,172,CENTRAL,2018,ANNUAL,JAN,0,0,231.99,18.3
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"ALMONDS - AREA HARVESTED, MEASURED IN ACRES","CHEMICAL, INSECTICIDE",NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 087,129,CENTRAL,2020,ANNUAL,OCT,0,0,214.67,25.9
SURVEY,CROPS,FIELD CROPS,COTTON,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"COTTON - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,IN,INDIANA,18,COUNTY 040,053,CENTRAL,2021,ANNUAL,OCT,0,0,74.11,12.1
SURVEY,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"ALMONDS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 050,175,CENTRAL,2023,ANNUAL,JAN,0,0,233.26,21.6
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS - AREA HARVESTED, MEASURED IN ACRES",TOTAL,NOT SPECIFIED,COUNTY,IL,ILLINOIS,17,COUNTY 073,161,CENTRAL,2019,ANNUAL,OCT,0,0,18.17,20.6
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,KS,KANSAS,20,COUNTY 029,067,CENTRAL,2022,ANNUAL,OCT,0,0,82.82,8.5
CENSUS,CROPS,FIELD CROPS,ALMONDS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"ALMONDS - APPLICATIONS, MEASURED IN LB",TOTAL,NOT SPECIFIED,COUNTY,ND,NORTH DAKOTA,38,COUNTY 051,143,CENTRAL,2018,ANNUAL,YEAR,0,0,160.17,27.6
