gbifID,occurrenceID,basisOfRecord,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,individualCount,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,stateProvince,occurrenceStatus,license
1000000095,urn:catalog:POLL:94,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,10,2021-01-23,2021,1,23,30.269177,-117.105702,100,US,Kansas,PRESENT,CC_BY_4_0
1000000096,urn:catalog:POLL:95,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,10,2021-07-30,2021,7,30,31.985578,-91.503591,100,US,Oregon,PRESENT,CC0_1_0
1000000097,urn:catalog:POLL:96,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2020-01-03,2020,1,3,30.645142,-120.998139,50,US,Colorado,PRESENT,CC0_1_0
1000000098,urn:catalog:POLL:97,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2023-12-23,2023,12,23,25.238961,-122.721474,50,US,Virginia,PRESENT,CC0_1_0
1000000099,urn:catalog:POLL:98,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-03-11,2023,3,11,47.816793,-83.421189,1000,US,Pennsylvania,PRESENT,CC0_1_0
1000000100,urn:catalog:POLL:99,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2021-01-10,2021,1,10,29.797892,-103.705292,100,US,Pennsylvania,PRESENT,CC_BY_4_0
1000000101,urn:catalog:POLL:100,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2020-11-19,2020,11,19,42.116714,-117.290917,10,US,Alabama,PRESENT,CC_BY_4_0
1000000102,urn:catalog:POLL:101,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2020-05-25,2020,5,25,42.802313,-109.917266,500,US,New York,PRESENT,CC_BY_4_0
1000000103,urn:catalog:POLL:102,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2020-10-19,2020,10,19,46.802178,-87.580026,100,US,Indiana,PRESENT,CC_BY_NC_4_0
1000000104,urn:catalog:POLL:103,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2021-03-07,2021,3,7,25.233187,-108.656647,10,US,Arizona,PRESENT,CC_BY_4_0
1000000105,urn:catalog:POLL:104,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2021-12-05,2021,12,5,45.42916,-96.065035,10,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000000106,urn:catalog:POLL:105,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2022-08-06,2022,8,6,37.153428,-117.50252,500,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000000107,urn:catalog:POLL:106,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,5,2021-08-07,2021,8,7,39.681059,-90.684616,10,US,Arizona,PRESENT,CC_BY_4_0
1000000108,urn:catalog:POLL:107,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,3,2021-02-02,2021,2,2,39.967287,-106.325533,1000,US,Colorado,PRESENT,CC_BY_4_0
1000000109,urn:catalog:POLL:108,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-03-27,2022,3,27,44.175147,-88.449315,10,US,Alabama,PRESENT,CC_BY_4_0
1000000110,urn:catalog:POLL:109,MACHINE_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2023-09-29,2023,9,29,32.501776,-78.017294,1000,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000000111,urn:catalog:POLL:110,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2022-08-21,2022,8,21,42.093229,-89.330331,10,US,Virginia,PRESENT,CC0_1_0
1000000112,urn:catalog:POLL:111,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2023-03-09,2023,3,9,37.185875,-107.494515,50,US,Kansas,PRESENT,CC_BY_4_0
1000000113,urn:catalog:POLL:112,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2020-07-05,2020,7,5,43.541456,-109.794737,10,US,Alabama,PRESENT,CC_BY_NC_4_0
1000000114,urn:catalog:POLL:113,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2020-03-01,2020,3,1,48.273105,-105.673295,1000,US,Texas,PRESENT,CC_BY_NC_4_0
1000000115,urn:catalog:POLL:114,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,25,2022-07-27,2022,7,27,29.315624,-115.03432,10,US,Washington,PRESENT,CC_BY_4_0
1000000116,urn:catalog:POLL:115,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2023-11-04,2023,11,4,48.371567,-114.082619,10,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000000117,urn:catalog:POLL:116,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2021-12-10,2021,12,10,26.655492,-79.035262,10,US,Colorado,PRESENT,CC_BY_4_0
1000000118,urn:catalog:POLL:117,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,2,2022-03-17,2022,3,17,24.555621,-102.377877,1000,US,Illinois,PRESENT,CC_BY_NC_4_0
1000000119,urn:catalog:POLL:118,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2023-09-04,2023,9,4,25.559886,-99.430277,10,US,Illinois,PRESENT,CC0_1_0
1000000120,urn:catalog:POLL:119,MACHINE_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2023-08-18,2023,8,18,32.702778,-90.342156,500,US,Washington,PRESENT,CC_BY_NC_4_0
1000000121,urn:catalog:POLL:120,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2023-09-29,2023,9,29,39.689752,-90.594924,500,US,Pennsylvania,PRESENT,CC_BY_4_0
1000000122,urn:catalog:POLL:121,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-01-11,2020,1,11,26.156709,-120.62583,1000,US,Nebraska,PRESENT,CC0_1_0
1000000123,urn:catalog:POLL:122,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,25,2022-12-21,2022,12,21,24.63598,-76.686405,50,US,Kansas,PRESENT,CC_BY_4_0
1000000124,urn:catalog:POLL:123,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2020-08-13,2020,8,13,46.990185,-114.303723,500,US,Indiana,PRESENT,CC_BY_NC_4_0
1000000125,urn:catalog:POLL:124,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,3,2023-03-22,2023,3,22,44.226239,-82.923381,100,US,Kansas,PRESENT,CC0_1_0
1000000126,urn:catalog:POLL:125,MACHINE_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,5,2021-07-17,2021,7,17,43.920396,-80.071418,500,US,New York,PRESENT,CC0_1_0
1000000127,urn:catalog:POLL:126,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2022-02-10,2022,2,10,45.726183,-83.393277,100,US,New York,PRESENT,CC_BY_NC_4_0
1000000128,urn:catalog:POLL:127,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,10,2023-08-26,2023,8,26,41.300823,-91.208785,1000,US,Texas,PRESENT,CC0_1_0
1000000129,urn:catalog:POLL:128,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2022-06-03,2022,6,3,27.005699,-123.659983,50,US,Washington,PRESENT,CC0_1_0
1000000130,urn:catalog:POLL:129,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2023-06-20,2023,6,20,34.078405,-103.778409,100,US,Minnesota,PRESENT,CC0_1_0
1000000131,urn:catalog:POLL:130,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,5,2023-10-21,2023,10,21,41.855588,-89.721733,100,US,Georgia,PRESENT,CC_BY_4_0
1000000132,urn:catalog:POLL:131,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,5,2023-09-15,2023,9,15,31.228027,-102.22155,500,US,Virginia,PRESENT,CC_BY_4_0
1000000133,urn:catalog:POLL:132,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,5,2023-02-04,2023,2,4,40.997753,-74.849906,100,US,Alabama,PRESENT,CC0_1_0
1000000134,urn:catalog:POLL:133,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2020-08-13,2020,8,13,25.087963,-106.743869,1000,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000000135,urn:catalog:POLL:134,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,25,2022-04-04,2022,4,4,31.847296,-107.621749,1000,US,Illinois,PRESENT,CC_BY_NC_4_0
1000000136,urn:catalog:POLL:135,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,25,2020-08-05,2020,8,5,37.679128,-109.205133,1000,US,Pennsylvania,PRESENT,CC_BY_4_0
1000000137,urn:catalog:POLL:136,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2022-07-25,2022,7,25,39.670156,-105.3651,500,US,California,PRESENT,CC_BY_NC_4_0
1000000138,urn:catalog:POLL:137,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2022-01-22,2022,1,22,38.348976,-92.449215,50,US,Texas,PRESENT,CC0_1_0
1000000139,urn:catalog:POLL:138,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2021-05-20,2021,5,20,41.246151,-83.846621,500,US,Minnesota,PRESENT,CC_BY_NC_4_0
1000000140,urn:catalog:POLL:139,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,50,2020-09-15,2020,9,15,24.64613,-86.402345,1000,US,Florida,PRESENT,CC_BY_4_0
1000000141,urn:catalog:POLL:140,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2020-02-23,2020,2,23,26.922589,-78.056225,500,US,South Dakota,PRESENT,CC_BY_4_0
1000000142,urn:catalog:POLL:141,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2022-12-06,2022,12,6,45.354662,-73.559945,1000,US,Virginia,PRESENT,CC0_1_0
1000000143,urn:catalog:POLL:142,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2021-12-27,2021,12,27,40.861967,-77.575455,10,US,Arizona,PRESENT,CC_BY_4_0
1000000144,urn:catalog:POLL:143,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-11-19,2021,11,19,27.210359,-123.410639,10,US,Washington,PRESENT,CC_BY_4_0
1000000145,urn:catalog:POLL:144,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2023-01-27,2023,1,27,44.709786,-82.184718,100,US,Colorado,PRESENT,CC_BY_4_0
1000000146,urn:catalog:POLL:145,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2022-11-09,2022,11,9,30.313549,-112.517025,50,US,Kansas,PRESENT,CC_BY_NC_4_0
1000000147,urn:catalog:POLL:146,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,25,2021-02-22,2021,2,22,35.978237,-116.856638,10,US,Arizona,PRESENT,CC_BY_4_0
1000000148,urn:catalog:POLL:147,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2021-11-20,2021,11,20,27.984716,-87.786895,1000,US,Indiana,PRESENT,CC_BY_NC_4_0
1000000149,urn:catalog:POLL:148,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,5,2022-04-29,2022,4,29,41.542641,-106.114766,500,US,Alabama,PRESENT,CC_BY_4_0
1000000150,urn:catalog:POLL:149,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2020-03-02,2020,3,2,40.504506,-121.215763,500,US,Georgia,PRESENT,CC_BY_4_0
1000000151,urn:catalog:POLL:150,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2023-03-14,2023,3,14,29.566699,-116.58629,100,US,Minnesota,PRESENT,CC_BY_NC_4_0
1000000152,urn:catalog:POLL:151,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2020-08-03,2020,8,3,45.221618,-124.446559,500,US,Kansas,PRESENT,CC_BY_NC_4_0
1000000153,urn:catalog:POLL:152,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2020-01-03,2020,1,3,34.131345,-72.564641,10,US,Nebraska,PRESENT,CC0_1_0
1000000154,urn:catalog:POLL:153,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2020-06-08,2020,6,8,31.520362,-123.084466,500,US,Alabama,PRESENT,CC0_1_0
1000000155,urn:catalog:POLL:154,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,25,2022-02-19,2022,2,19,28.15591,-112.456293,10,US,Arizona,PRESENT,CC_BY_NC_4_0
1000000156,urn:catalog:POLL:155,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2023-02-17,2023,2,17,30.888032,-100.56489,10,US,California,PRESENT,CC_BY_4_0
1000000157,urn:catalog:POLL:156,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-06-11,2022,6,11,25.028646,-103.997149,50,US,Iowa,PRESENT,CC0_1_0
1000000158,urn:catalog:POLL:157,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-01-17,2023,1,17,38.49818,-72.075762,100,US,Florida,PRESENT,CC_BY_NC_4_0
1000000159,urn:catalog:POLL:158,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2020-11-24,2020,11,24,44.713538,-122.183386,1000,US,Kansas,PRESENT,CC_BY_NC_4_0
1000000160,urn:catalog:POLL:159,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,50,2021-08-02,2021,8,2,37.675531,-95.047654,10,US,Kansas,PRESENT,CC_BY_4_0
1000000161,urn:catalog:POLL:160,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2023-10-12,2023,10,12,29.762575,-85.372431,100,US,Missouri,PRESENT,CC_BY_NC_4_0
1000000162,urn:catalog:POLL:161,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2023-07-14,2023,7,14,25.30806,-70.927367,1000,US,Pennsylvania,PRESENT,CC0_1_0
1000000163,urn:catalog:POLL:162,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2022-08-09,2022,8,9,29.651074,-88.828653,500,US,Virginia,PRESENT,CC_BY_4_0
1000000164,urn:catalog:POLL:163,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2023-09-08,2023,9,8,34.486914,-78.284074,100,US,Virginia,PRESENT,CC_BY_NC_4_0
1000000165,urn:catalog:POLL:164,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2021-09-26,2021,9,26,42.730674,-119.685816,100,US,Alabama,PRESENT,CC_BY_NC_4_0
1000000166,urn:catalog:POLL:165,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2022-09-14,2022,9,14,29.008228,-102.308478,100,US,California,PRESENT,CC_BY_4_0
1000000167,urn:catalog:POLL:166,MACHINE_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2023-05-03,2023,5,3,41.774995,-102.99804,500,US,Florida,PRESENT,CC_BY_4_0
1000000168,urn:catalog:POLL:167,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-07-09,2022,7,9,45.306403,-73.538428,500,US,Oregon,PRESENT,CC_BY_4_0
1000000169,urn:catalog:POLL:168,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2022-01-07,2022,1,7,35.394724,-115.796158,100,US,Indiana,PRESENT,CC0_1_0
1000000170,urn:catalog:POLL:169,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,5,2023-09-17,2023,9,17,44.214368,-115.766545,50,US,Oregon,PRESENT,CC0_1_0
1000000171,urn:catalog:POLL:170,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2020-06-18,2020,6,18,37.811776,-105.607906,10,US,Iowa,PRESENT,CC_BY_NC_4_0
1000000172,urn:catalog:POLL:171,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,5,2021-06-04,2021,6,4,39.79018,-121.368202,500,US,Georgia,PRESENT,CC_BY_NC_4_0
1000000173,urn:catalog:POLL:172,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,5,2020-02-09,2020,2,9,37.130683,-114.008663,50,US,Oregon,PRESENT,CC_BY_4_0
1000000174,urn:catalog:POLL:173,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2023-07-08,2023,7,8,35.616145,-69.000446,500,US,Indiana,PRESENT,CC_BY_NC_4_0
1000000175,urn:catalog:POLL:174,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2023-11-19,2023,11,19,30.131683,-99.879423,100,US,Virginia,PRESENT,CC_BY_NC_4_0
1000000176,urn:catalog:POLL:175,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-08-12,2022,8,12,31.776657,-88.158896,50,US,Illinois,PRESENT,CC_BY_4_0
1000000177,urn:catalog:POLL:176,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2023-06-03,2023,6,3,31.459283,-82.748603,1000,US,Illinois,PRESENT,CC0_1_0
1000000178,urn:catalog:POLL:177,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2022-09-10,2022,9,10,38.018934,-103.399719,10,US,North Carolina,PRESENT,CC0_1_0
1000000179,urn:catalog:POLL:178,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,3,2023-02-21,2023,2,21,27.378889,-116.034443,10,US,Illinois,PRESENT,CC0_1_0
1000000180,urn:catalog:POLL:179,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2022-09-01,2022,9,1,46.503001,-112.621592,500,US,Washington,PRESENT,CC_BY_NC_4_0
1000000181,urn:catalog:POLL:180,MACHINE_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,10,2020-02-07,2020,2,7,41.795723,-106.487178,10,US,Indiana,PRESENT,CC_BY_4_0
1000000182,urn:catalog:POLL:181,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2020-11-23,2020,11,23,34.134695,-87.926066,1000,US,Iowa,PRESENT,CC0_1_0
1000000183,urn:catalog:POLL:182,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2023-06-28,2023,6,28,28.306979,-101.598868,50,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000000184,urn:catalog:POLL:183,MACHINE_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2023-04-14,2023,4,14,45.667812,-124.108155,50,US,Arizona,PRESENT,CC_BY_4_0
1000000185,urn:catalog:POLL:184,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2022-07-02,2022,7,2,44.270674,-94.404087,100,US,Illinois,PRESENT,CC0_1_0
1000000186,urn:catalog:POLL:185,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2021-03-29,2021,3,29,41.821317,-71.51298,50,US,North Carolina,PRESENT,CC0_1_0
1000000187,urn:catalog:POLL:186,MACHINE_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,5,2020-02-06,2020,2,6,31.017129,-77.805537,500,US,Pennsylvania,PRESENT,CC_BY_4_0
1000000188,urn:catalog:POLL:187,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,5,2023-09-01,2023,9,1,34.158719,-77.050346,1000,US,Washington,PRESENT,CC_BY_NC_4_0
1000000189,urn:catalog:POLL:188,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,10,2022-08-30,2022,8,30,26.965958,-78.784164,100,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
