h3_index,year,month,obs_count,total_pollinators,species_richness,PRCP,SNOW,SNWD,TMAX,TMIN,avg_crop_val,merged_abstracts,image_path
86261c08fffffff,2021,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 203 studies spanning 9 years demonstrates that glyphosate negatively affects Megachile rotundata foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 9 days per decade.",0
86261c92fffffff,2021,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 203 studies spanning 9 years demonstrates that glyphosate negatively affects Megachile rotundata foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 9 days per decade.",0
86261ca97ffffff,2022,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 40% compared to conventional neonicotinoid application schedules. This study evaluates the impact of clothianidin exposure on Megachile rotundata colonies across Great Plains. Results indicate a 53% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 34% compared to conventional organophosphate application schedules. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 58% of tested fields. Field trials in Eastern Seaboard show that integrated pest management reduces native bumblebee mortality by 29% compared to conventional organophosphate application schedules.,0
86261d8b7ffffff,2021,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Field trials in Pacific Northwest show that integrated pest management reduces Apis mellifera mortality by 30% compared to conventional clothianidin application schedules. Field trials in Southern US show that integrated pest management reduces Osmia lignaria mortality by 24% compared to conventional clothianidin application schedules.",0
862620537ffffff,2020,9,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Central Valley CA provide crucial refuge for Megachile rotundata amidst surrounding agricultural monocultures. Species richness was 339x higher in garden plots. This study evaluates the impact of neonicotinoid exposure on Apis mellifera colonies across Pacific Northwest. Results indicate a 13% decline in colony health metrics over the study period. Urban gardens in Eastern Seaboard provide crucial refuge for Osmia lignaria amidst surrounding agricultural monocultures. Species richness was 248x higher in garden plots.,0
86262069fffffff,2021,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Field trials in Pacific Northwest show that integrated pest management reduces native bumblebee mortality by 52% compared to conventional thiamethoxam application schedules. Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 57% of tested fields. This study evaluates the impact of neonicotinoid exposure on Megachile rotundata colonies across Pacific Northwest. Results indicate a 55% decline in colony health metrics over the study period.,0
8626207afffffff,2020,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of thiamethoxam exposure on Megachile rotundata colonies across Pacific Northwest. Results indicate a 46% decline in colony health metrics over the study period. Long-term monitoring of Apis mellifera populations in Southern US reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention.,0
862620a17ffffff,2021,2,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Field trials in Pacific Northwest show that integrated pest management reduces Apis mellifera mortality by 30% compared to conventional clothianidin application schedules. Field trials in Southern US show that integrated pest management reduces Osmia lignaria mortality by 24% compared to conventional clothianidin application schedules.",0
862620a57ffffff,2021,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of imidacloprid exposure on native bumblebee colonies across Great Plains. Results indicate a 36% decline in colony health metrics over the study period. A meta-analysis of 254 studies spanning 6 years demonstrates that organophosphate negatively affects native bumblebee foraging behavior and navigation abilities.,0
862621c97ffffff,2021,10,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of native bumblebee populations in Midwest US reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention. Field trials in Southern US show that integrated pest management reduces Bombus impatiens mortality by 6% compared to conventional imidacloprid application schedules. Field trials in Central Valley CA show that integrated pest management reduces Bombus terrestris mortality by 63% compared to conventional thiamethoxam application schedules. Residues of imidacloprid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 62% of tested fields.,0
862622037ffffff,2020,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 5 days per decade.",0
862622207ffffff,2020,3,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 8 days per decade. A meta-analysis of 309 studies spanning 13 years demonstrates that neonicotinoid negatively affects Osmia lignaria foraging behavior and navigation abilities. Field trials in Eastern Seaboard show that integrated pest management reduces Apis mellifera mortality by 37% compared to conventional thiamethoxam application schedules. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 9 days per decade. Climate change shifts the phenology of flowering plants in Southern US, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 4 days per decade. A meta-analysis of 261 studies spanning 15 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities.",0
862622537ffffff,2020,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 38% of tested fields. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 58% compared to conventional glyphosate application schedules.,0
86262265fffffff,2021,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Field trials in Pacific Northwest show that integrated pest management reduces Apis mellifera mortality by 30% compared to conventional clothianidin application schedules. Field trials in Southern US show that integrated pest management reduces Osmia lignaria mortality by 24% compared to conventional clothianidin application schedules.",0
86262332fffffff,2020,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Field trials in Central Valley CA show that integrated pest management reduces Osmia lignaria mortality by 48% compared to conventional thiamethoxam application schedules.,0
862623797ffffff,2021,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 203 studies spanning 9 years demonstrates that glyphosate negatively affects Megachile rotundata foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 9 days per decade.",0
8626238f7ffffff,2021,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Pacific Northwest provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 356x higher in garden plots. A meta-analysis of 178 studies spanning 16 years demonstrates that neonicotinoid negatively affects native bumblebee foraging behavior and navigation abilities. A meta-analysis of 129 studies spanning 13 years demonstrates that imidacloprid negatively affects Megachile rotundata foraging behavior and navigation abilities.,0
862623d4fffffff,2021,3,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of imidacloprid exposure on native bumblebee colonies across Great Plains. Results indicate a 36% decline in colony health metrics over the study period. A meta-analysis of 254 studies spanning 6 years demonstrates that organophosphate negatively affects native bumblebee foraging behavior and navigation abilities.,0
